category,address_raw,address_processed,address_reversed,longitude,latitude
major high schools in Metro Manila Philippines,De La Salle University - Manila,De La Salle University - Manila,"De La Salle University Manila, 2401, Taft Avenue, Barangay 726, Agno, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.99309922392344,14.56494395
major high schools in Metro Manila Philippines,Miriam College,Miriam College,"Miriam College, Alviera, Porac, Pampanga, Central Luzon, Pilipinas",120.50658826090478,15.11179995
major high schools in Metro Manila Philippines,San Beda College,San Beda College,"San Beda University, E. Mendiola Street, San Miguel, Sixth District, Manila, Capital District, Metro Manila, 1005, Pilipinas",120.9930881725814,14.5996907
major high schools in Metro Manila Philippines,Ateneo de Manila University,Ateneo de Manila University,"Ateneo de Manila University, Katipunan Avenue, Loyola Heights, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1108, Pilipinas",121.07819518938447,14.63989835
major high schools in Metro Manila Philippines,Colegio de San Juan de Letran,Colegio de San Juan de Letran,"Colegio de San Juan de Letran, Beaterio Street, Barangay 654, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97667066595616,14.59330245
major high schools in Metro Manila Philippines,Xavier School,Xavier School,"Xavier School, 64, Xavier Street, Greenhills, 2nd District, San Juan, Eastern Manila District, Metro Manila, 1502, Pilipinas",121.0399391889574,14.60472235
major high schools in Metro Manila Philippines,Immaculate Conception Academy,Immaculate Conception Academy,"Immaculate Conception Academy, Roosevelt Street, Greenhills, 2nd District, San Juan, Eastern Manila District, Metro Manila, 1502, Pilipinas",121.04276966166825,14.6026218
major high schools in Metro Manila Philippines,De La Salle University,De La Salle University,"Brother Andrew Gonzalez Hall, Taft Avenue, Barangay 726, Agno, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.99259721268676,14.5670858
major high schools in Metro Manila Philippines,Muntinlupa Science High School,Muntinlupa Science High School,"Muntinlupa Science High School, 999, Buendia Street, Tupa Compound, Tunasan, La Guerta, Muntinlupa, Southern Manila District, Metro Manila, 1770, Pilipinas",121.05190378161652,14.3841348
major high schools in Metro Manila Philippines,Polytechnic University of the Philippines Laboratory High School,Polytechnic University of the Philippines Laboratory High School,"Polytechnic University of the Philippines - Laboratory High School, Anonas Extension West, Santa Mesa, Sixth District, Manila, Capital District, Metro Manila, 1016, Pilipinas",121.00906629762112,14.59736325
major high schools in Metro Manila Philippines,Batasan Hills National High School,Batasan Hills National High School,"Batasan Hills National High School, IBP Road, Batasan Hills, 2nd District, Quezon City, Eastern Manila District, Metro Manila, 1126, Pilipinas",121.09506562197409,14.6892652
major high schools in Metro Manila Philippines,MGC New Life Christian Academy,MGC New Life Christian Academy,"MGC New Life Christian Academy, 2, 14th Drive, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05809511838494,14.55183015
major high schools in Metro Manila Philippines,Colegio San Agustin-Makati,Colegio San Agustin-Makati,"Colegio San Agustin - Makati, Palm Avenue, Bougainvilla Place, Dasmariñas, District I, Makati, Southern Manila District, Metro Manila, 1650, Pilipinas",121.0261853482966,14.5420359
major high schools in Metro Manila Philippines,Pasay City East High School,Pasay City East High School,"Pasay City East High School, E. Rodriguez Street, Barangay 161, Zone 17, District 2, Pasay, Southern Manila District, Metro Manila, 1300, Pilipinas",121.00822452991412,14.5365279
major high schools in Metro Manila Philippines,Marikina High School,Marikina High School,"Marikina High School, E. Santos Street, Better Homes Subdivision, Concepcion Uno, District II, Marikina, Eastern Manila District, Metro Manila, 1807, Pilipinas",121.10343444306363,14.64711895
major high schools in Metro Manila Philippines,Taguig National High School,Taguig National High School,"Taguig National High School, A. Reyes Street, New Lower Bicutan, Taguig, Southern Manila District, Metro Manila, 1633, Pilipinas",121.06014960251918,14.4989834
major high schools in Metro Manila Philippines,Don Alejandro Roces Sr. Science-Technology High School,Don Alejandro Roces Sr. Science-Technology High School,"Don Alejandro Roces, Sr. Science and Technology High School, Don Alejandro Roces Avenue, Obrero, Project 1, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1103, Pilipinas",121.0311465610684,14.6286865
major high schools in Metro Manila Philippines,Malabon National High School,Malabon National High School,"Malabon National High School, Naval Street, Flores, Malabon, Northern Manila District, Metro Manila, 1471, Pilipinas",120.94192318039624,14.6770997
names of residential subdivisions in Laguna Philippines,Ayala Westgrove Heights,Ayala Westgrove Heights,"Ayala Westgrove Heights, Carmen, Silang, Cavite, Calabarzon, 4118, Pilipinas",121.0384248,14.2365451
names of residential subdivisions in Laguna Philippines,Portofino Alabang,Portofino Alabang,"Enclave Alabang Clubhouse, Zapote River Drive, Almanza Dos, 2nd District, Southern Manila District, Metro Manila, 1772, Pilipinas",121.0072395702296,14.3872828
names of residential subdivisions in Laguna Philippines,Avida Settings NUVALI,Avida Settings NUVALI,"Avida Settings Nuvali, Canlubang, Calamba, Laguna, Calabarzon, 4027, Pilipinas",121.07107648693346,14.20456215
names of residential subdivisions in Laguna Philippines,Ayala Greenfield Estates,Ayala Greenfield Estates,"Ayala Greenfield Estates, Laguna, Calabarzon, Pilipinas",121.16172369912964,14.1649724
names of residential subdivisions in Laguna Philippines,Nuvali,Nuvali,"Yankee Candle At True Value Nuvali, Nuvali Boulevard, Santo Domingo, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0570798,14.2366649
names of residential subdivisions in Laguna Philippines,Willow Park Homes,Willow Park Homes,"Willow Park Homes, Cabuyao, Laguna, Calabarzon, 4025, Pilipinas",121.1345991528411,14.2490264
names of residential subdivisions in Laguna Philippines,Brentville International,Brentville International,"Brentville International, Biñan, Laguna, Calabarzon, 4024, Pilipinas",121.08385844009264,14.3018659
names of residential subdivisions in Laguna Philippines,Avida Woodhill Settings,Avida Woodhill Settings,"Avida Woodhill Settings, Canlubang, Calamba, Laguna, Calabarzon, 4028, Pilipinas",121.0865098408486,14.18890275
names of residential subdivisions in Laguna Philippines,Pramana Residential Park,Pramana Residential Park,"Pramana Residential Park, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.08283626835652,14.2539321
names of residential subdivisions in Laguna Philippines,Venare Nuvali,Venare Nuvali,"Venare Central Park, Nuvali, Marathon Drive, Venare, Canlubang, Calamba, Laguna, Calabarzon, 4028, Pilipinas",121.0781524,14.1902902
names of residential subdivisions in Laguna Philippines,Woodhill Settings,Woodhill Settings,"Avida Woodhill Settings, Canlubang, Calamba, Laguna, Calabarzon, 4028, Pilipinas",121.0865098408486,14.18890275
names of residential subdivisions in Laguna Philippines,Laguna Bel Air,Laguna Bel Air,"Laguna Bel-Air, Pulong Santa Cruz, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0725476,14.2683043
names of residential subdivisions in Laguna Philippines,Georgia Club,Georgia Club,"Georgia Club, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.0726259920157,14.24671415
names of residential subdivisions in Laguna Philippines,Santierra,Santierra,"Santierra Nuvali, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.05576030853044,14.21883545
names of residential subdivisions in Laguna Philippines,La Residencia Sta. Rosa,La Residencia Sta. Rosa,"La Residencia, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.06701035044232,14.239542
names of residential subdivisions in Laguna Philippines,Belle Reve,Belle Reve,"Belle Reve, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.0750336646186,14.23592545
names of residential subdivisions in Laguna Philippines,Treveia,Treveia,"Treveia, Canlubang, Calamba, Laguna, Calabarzon, 4028, Pilipinas",121.06410116504983,14.20619975
names of residential subdivisions in Laguna Philippines,Sta. Rosa Estates 2,Sta. Rosa Estates 2,"Santa Rosa Estates 2, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.05884857031224,14.24691975
names of residential subdivisions in Laguna Philippines,Sta. Rosa Estates 1,Sta. Rosa Estates 1,"Santa Rosa Estates 1, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.0601570780712,14.25008115
names of residential subdivisions in Laguna Philippines,South Forbes City,South Forbes City,"South Forbes City College, South Boulevard, Carmen, Silang, Cavite, Calabarzon, 4118, Pilipinas",121.0436418,14.2419776
names of residential subdivisions in Laguna Philippines,Woodsville Residences,Woodsville Residences,"Woodsville Residences, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.03468496848232,14.5007167
names of residential subdivisions in Laguna Philippines,San Jose Village,San Jose Village,"San Jose Village, Talisay, Cebu, Central Visayas, 6045, Pilipinas",123.8301793,10.2657944
names of residential subdivisions in Laguna Philippines,Mondello Homes,Mondello Homes,"Mondello Homes, San Mateo, Rizal, Calabarzon, Pilipinas",121.1239519174488,14.6862785
names of residential subdivisions in Laguna Philippines,Sofia Subdivision,Sofia Subdivision,"Sofia, Metropolis North Subdivision, Sergio Bayan, Calumpit, Bulacan, Central Luzon, 3000, Pilipinas",120.7943527,14.8918741
names of residential subdivisions in Laguna Philippines,Jubilation Enclave,Jubilation Enclave,"Jubilation Enclave, Biñan, Laguna, Calabarzon, 4024, Pilipinas",121.08417775425826,14.32160425
names of residential subdivisions in Laguna Philippines,Olivarez Homes,Olivarez Homes,"Olivarez Homes, San Pedro, Laguna, Calabarzon, 4023, Pilipinas",121.05160303761308,14.35613555
names of residential subdivisions in Laguna Philippines,Amaia Scapes Laguna,Amaia Scapes Laguna,"Amaia Scapes San Pablo, San Pablo, Laguna, Calabarzon, 4000, Pilipinas",121.32122518284882,14.0874254
names of residential subdivisions in Laguna Philippines,Sentrina Calamba,Sentrina Calamba,"Sentrina, Lawa, Calamba, Laguna, Calabarzon, 4027, Pilipinas",121.14990878063368,14.20602605
names of residential subdivisions in Laguna Philippines,Ayala Alabang Village,Ayala Alabang Village,"Ayala Alabang Village, Muntinlupa, Southern Manila District, Metro Manila, Pilipinas",121.02372739382466,14.40589495
names of residential subdivisions in Laguna Philippines,Sta. Elena Village,Sta. Elena Village,"Sta. Elena, La Paz, 2nd District, Leyte, Eastern Visayas, 6508, Pilipinas",124.9415258,10.902976
names of residential subdivisions in Laguna Philippines,Brentville,Brentville,"Village Front at Brentville, Brentville International, Biñan, Laguna, Calabarzon, 4024, Pilipinas",121.08204631604984,14.30588125
names of residential subdivisions in Laguna Philippines,Xavier Estates,Xavier Estates,"Xavier Estates Phase 4, Cagayan de Oro, Northern Mindanao, 9000, Pilipinas",124.6203704,8.4360285
names of residential subdivisions in Laguna Philippines,Alabang West,Alabang West,"Alabang West, 2nd District, Southern Manila District, Metro Manila, Pilipinas",121.00939826786968,14.41012945
names of residential subdivisions in Laguna Philippines,Alabang Hills Village,Alabang Hills Village,"Alabang Hills Village, Muntinlupa, Southern Manila District, Metro Manila, 1789, Pilipinas",121.03270137933303,14.4342821
names of residential subdivisions in Laguna Philippines,Laguna Bel-Air,Laguna Bel-Air,"Laguna Bel-Air, Pulong Santa Cruz, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.0725476,14.2683043
names of residential subdivisions in Laguna Philippines,Pueblo Solana,Pueblo Solana,"Pueblo Solana, Bubuyan, Calamba, Laguna, Calabarzon, 4027, Pilipinas",121.1063562,14.1667422
names of residential subdivisions in Laguna Philippines,Ciudad de San Jose,Ciudad de San Jose,"Ciudad de San Jose, Santa Rosa, Laguna, Calabarzon, Pilipinas",121.0917050557584,14.28289485
names of residential subdivisions in Laguna Philippines,Lakeside Park Subdivision,Lakeside Park Subdivision,"Lakeside Park Subdivision, San Pablo, Laguna, Calabarzon, 4000, Pilipinas",121.32233197665158,14.077474
names of residential subdivisions in Laguna Philippines,South Forbes Golf City,South Forbes Golf City,"South Forbes Golf City, Santa Rosa Heights Road, Santa Rosa Heights, Purok 1, Hukay, Silang, Cavite, Calabarzon, 4118, Pilipinas",121.0246375,14.2135049
names of residential subdivisions in Laguna Philippines,Valle Verde Royale Subdivision,Valle Verde Royale Subdivision,"De Valle Street, San Roque, Cainta, Rizal, Calabarzon, 1900, Pilipinas",121.1186607,14.5747265
names of residential subdivisions in Laguna Philippines,Santa Rosa Heights,Santa Rosa Heights,"Santa Rosa Heights, Purok 1, Hukay, Silang, Cavite, Calabarzon, 4118, Pilipinas",121.02247662940464,14.2109666
names of residential subdivisions in Laguna Philippines,Ciudad de San Jose Subdivision,Ciudad de San Jose Subdivision,"San Jose Community II Subdivision, Tagbac, Jaro, Iloilo City, Western Visayas, 5000, Pilipinas",122.579731,10.766364
names of residential subdivisions in Laguna Philippines,Montecito Residential Resort,Montecito Residential Resort,"Montecito - Residential Resort, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, Pilipinas",121.01739955929789,14.52222205
